"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"isc-miR-317_st",0.0254705882352942,0.717037037037037,0.255539122653236,0.800148650314801,0.978610629262745,-5.87266413313706
"AFFX-BkGr19-GC10_st",-0.0101176470588237,0.77962962962963,-0.255361681197339,0.800284331737777,0.978718762799741,-5.87270752572255
"sla-miR-18_st",0.0515294117647045,7.22444444444444,0.25518605173068,0.800418633867982,0.978729836607938,-5.87275044565804
"oan-miR-1422e-star_st",0.0285882352941176,0.92,0.255110926974229,0.800476082930896,0.978729836607938,-5.87276879550507
"1367536_st",-0.0295294117647061,0.927407407407407,-0.255094766686041,0.800488441101794,0.978729836607938,-5.87277274208731
"rno-miR-187_st",0.0294705882352939,0.705555555555556,0.255067741022901,0.800509108410444,0.978729836607938,-5.87277934159948
"odi-miR-1500_st",-0.0244705882352941,0.922592592592593,-0.254994549501519,0.800565080829054,0.978729836607938,-5.87279721105606
"ptr-miR-301a_st",0.0807647058823524,2.08185185185185,0.254978971291223,0.800576994234939,0.978729836607938,-5.8728010137635
"rno-miR-30c-1-star_st",-0.053705882352941,1.22518518518519,-0.254747235228686,0.800754219705751,0.97887577505227,-5.87285755422424
"sme-miR-2147d-3p_st",-0.0189411764705882,0.844074074074074,-0.254672592970669,0.800811306386563,0.97887577505227,-5.87287575503144
"hsa-miR-1197_st",0.0298823529411765,0.704814814814815,0.254565635262727,0.800893109999211,0.97887577505227,-5.87290182640299
"HBII-85-26_s_st",-0.0356470588235294,1.12555555555556,-0.254551981450632,0.800903552901268,0.97887577505227,-5.8729051537902
"hp_mmu-mir-326_st",0.0332941176470586,0.882962962962963,0.254513816169311,0.800932743211415,0.97887577505227,-5.87291445359641
"ENSG00000200191_st",-0.0308823529411764,0.915555555555556,-0.254326072622323,0.801076341132695,0.978946853279372,-5.87296018121877
"ptr-miR-328_st",-0.0599411764705886,2.11925925925926,-0.254227215629763,0.801151955945013,0.978946853279372,-5.87298424575562
"isc-miR-96_st",0.0270588235294118,0.867037037037037,0.254158228997479,0.801204724353943,0.978946853279372,-5.87300103350194
"ppy-miR-518f_st",0.0150588235294117,0.501481481481482,0.254103415408994,0.8012466523733,0.978946853279372,-5.87301436903661
"cfa-miR-377_st",0.0327058823529414,1.12259259259259,0.25408567961979,0.801260218965338,0.978946853279372,-5.87301868334338
"1415735_st",0.0188823529411761,1.00888888888889,0.254032139469465,0.801301173679102,0.978946853279372,-5.87303170539674
"dme-miR-252_st",-0.0295294117647059,0.897407407407407,-0.254005110197122,0.801321849523427,0.978946853279372,-5.87303827842811
"dps-bantam_st",0.0280588235294117,0.676666666666667,0.253917615304023,0.801388779107804,0.978970859009215,-5.87305955083443
"mtr-miR2606b_st",0.0212941176470587,0.667407407407407,0.253751537662659,0.801515825118067,0.979036552697092,-5.8730999088003
"dme-miR-12_st",-0.0251764705882355,0.728148148148148,-0.253723698997047,0.801537121671067,0.979036552697092,-5.87310667120877
"mmu-miR-125a-5p_st",0.0562352941176467,9.29740740740741,0.253652860678336,0.801591313618881,0.979044991434704,-5.87312387551582
"gma-miR168_st",-0.0498823529411765,1.54259259259259,-0.253241755572843,0.801905832551032,0.979238244402439,-5.87322362509909
"ENSG00000200422_x_st",0.0257647058823529,0.882222222222222,0.253240242684712,0.801906990059526,0.979238244402439,-5.87322399188537
"rno-miR-628_st",0.096117647058823,1.73851851851852,0.253212336935079,0.801928340789855,0.979238244402439,-5.87323075699528
"ENSG00000239111_x_st",-0.0302352941176468,0.822962962962963,-0.253183411248161,0.801950472040184,0.979238244402439,-5.87323776858254
"mmu-miR-34b-5p_st",0.028470588235294,1.20592592592593,0.253021169254465,0.802074607654437,0.979238244402439,-5.87327708127135
"mdo-miR-363_st",0.0222352941176474,1.02,0.252936330668028,0.802139521983102,0.979238244402439,-5.87329762843544
"oan-miR-1421ag_st",0.036470588235294,1.04296296296296,0.252895253942365,0.802170952397528,0.979238244402439,-5.87330757439548
"bmo-miR-3280_st",-0.0241176470588236,0.664814814814815,-0.252852157488618,0.802203928596847,0.979238244402439,-5.8733180076668
"HBII-52-23_st",-0.0210588235294117,0.680740740740741,-0.252829218737498,0.802221480838071,0.979238244402439,-5.87332356021452
"vvi-miR395f_st",-0.0234117647058825,0.599259259259259,-0.252790611400355,0.802251022583244,0.979238244402439,-5.87333290436389
"pta-miR952a_st",0.0205294117647055,0.695925925925926,0.252766128737167,0.802269756497778,0.979238244402439,-5.87333882917692
"nvi-miR-305_st",-0.0217647058823529,0.736296296296296,-0.252628698057676,0.802374919444886,0.979308876040425,-5.87337207684904
"bra-miR171c_st",0.0264117647058826,1.13962962962963,0.252495356437506,0.802476957018997,0.979345390868388,-5.87340431808303
"xtr-miR-22_st",-0.0287058823529396,10.7359259259259,-0.252334454688711,0.802600089271616,0.979345390868388,-5.87344320064304
"der-miR-11_st",0.0217058823529411,0.676666666666667,0.252289636904361,0.802634387610544,0.979345390868388,-5.87345402665013
"eca-miR-302d_st",0.0217058823529415,0.696666666666667,0.25223246746558,0.802678139055913,0.979345390868388,-5.87346783349651
"ptc-miR171e_st",0.0290000000000002,0.859259259259259,0.252218713156382,0.802688665247534,0.979345390868388,-5.87347115480017
"hp_hsa-mir-3200_st",0.0227058823529411,0.846296296296296,0.252185468969555,0.802714107224885,0.979345390868388,-5.87347918165198
"ppc-miR-2237b_st",-0.0328823529411766,1.0462962962963,-0.252156966267675,0.802735920690538,0.979345390868388,-5.87348606282772
"cin-miR-4135-3p_st",0.0186470588235293,0.630740740740741,0.252020623222061,0.802840267927269,0.979406619188013,-5.87351896831424
"ptc-miR169c_st",-0.024,0.708888888888889,-0.25192648591224,0.802912316067344,0.979406619188013,-5.87354167739113
"hp_mmu-mir-302b_st",-0.0215294117647059,0.874444444444444,-0.251888834871076,0.80294113284584,0.979406619188013,-5.87355075772136
"hsa-miR-1204_st",-0.0226470588235294,0.770740740740741,-0.251690875347453,0.803092648723753,0.979406619188013,-5.87359847755029
"ENSG00000239153_x_st",-0.0360000000000007,1.22333333333333,-0.251689677885557,0.803093565270659,0.979406619188013,-5.87359876609506
"cin-miR-4116-5p_st",0.0254705882352939,0.737037037037037,0.251672525729142,0.803106693699564,0.979406619188013,-5.87360289899111
"dya-miR-281-2-star_st",0.0254705882352941,0.807037037037037,0.251658784016319,0.803117211783699,0.979406619188013,-5.87360620992183
"zma-miR398b_st",-0.0524705882352945,1.60296296296296,-0.251478473325615,0.803255227390807,0.979517240185751,-5.87364963734225
"hp_hsa-mir-128-1_st",0.023,0.781481481481481,0.251221592146634,0.803451863678442,0.97969932803285,-5.87371145308698
"bmo-miR-11_st",0.0194117647058821,0.732222222222222,0.251079070605191,0.803560966102593,0.97970237891713,-5.87374572227258
"cqu-miR-87_st",-0.0246470588235292,1.91148148148148,-0.251018715247528,0.803607170269477,0.97970237891713,-5.8737602288343
"eca-miR-1179_st",-0.0225294117647057,0.674814814814815,-0.250997744496902,0.80362322429211,0.97970237891713,-5.87376526839433
"hsa-miR-214-star_st",-0.0905882352941179,2.40296296296296,-0.250922415830197,0.803680892385981,0.97970237891713,-5.87378336745379
"ppt-miR1033c_st",0.0918235294117635,2.79481481481481,0.250865769496988,0.803724258903346,0.97970237891713,-5.87379697418678
"dre-miR-457a_st",0.0304117647058817,1.12814814814815,0.250825662242522,0.803754964046163,0.97970237891713,-5.87380660630143
"oan-miR-1421t_st",-0.0288823529411764,0.824814814814815,-0.250785684924702,0.803785570030146,0.97970237891713,-5.87381620568532
"bta-miR-2381_st",-0.0328235294117648,0.853333333333333,-0.250432644223406,0.804055865999416,0.979950573432296,-5.87390091198091
"ENSG00000238692_st",-0.0200588235294117,0.97037037037037,-0.250396092616132,0.804083852149846,0.979950573432296,-5.8739096751519
"hsa-miR-874_st",-0.0469411764705869,4.57444444444444,-0.250231824925652,0.804209628825951,0.980046175885477,-5.87394904226841
"dre-miR-430a_st",0.0207647058823529,0.644074074074074,0.250050719606582,0.804348303946561,0.980157484787988,-5.87399241475894
"cel-miR-788-star_st",0.0241764705882352,0.882222222222222,0.249707399929627,0.804611206890108,0.980420152407849,-5.87407454980516
"ptr-miR-507_st",-0.0245882352941176,0.598518518518519,-0.249608704593881,0.804686788849654,0.980439363843591,-5.87409814067545
"ptc-miR399c_st",0.0192352941176472,0.621111111111111,0.249422448334193,0.804829431154577,0.980439363843591,-5.87414263570098
"ppy-miR-555_st",0.0251176470588238,0.874814814814815,0.249412310827524,0.804837195048864,0.980439363843591,-5.87414505651591
"ppy-miR-452_st",0.0765882352941176,3.37222222222222,0.249199675280204,0.8050000484336,0.980439363843591,-5.87419581086009
"AFFX-BkGr21-GC11_st",-0.0101764705882352,0.752592592592593,-0.249147208818924,0.805040232836038,0.980439363843591,-5.87420832754269
"HBII-210_st",0.0395294117647076,6.21888888888889,0.248994212844382,0.805157416541396,0.980439363843591,-5.87424481211145
"cfa-miR-33_st",0.0271176470588237,0.694074074074074,0.248962141152094,0.805181981692291,0.980439363843591,-5.8742524573399
"ggo-miR-23a_st",0.0288235294117669,11.9281481481481,0.248802337945369,0.805304385171621,0.980439363843591,-5.87429053651096
"cin-miR-4027-5p_st",-0.0267647058823531,0.928148148148148,-0.248761618386956,0.805335575685137,0.980439363843591,-5.8743002355986
"mtr-miR2587f_st",0.0214117647058824,0.661481481481481,0.248587557794451,0.805468906921176,0.980439363843591,-5.8743416776883
"hsa-miR-2052_st",-0.0228823529411762,0.582592592592593,-0.248546352827476,0.805500470993029,0.980439363843591,-5.87435148395322
"odi-miR-1493_st",-0.0308235294117645,0.792592592592593,-0.248512651200784,0.805526287560146,0.980439363843591,-5.87435950331445
"mml-let-7c_st",-0.0239411764705899,12.0059259259259,-0.248476733701812,0.805553801805,0.980439363843591,-5.87436804875489
"eca-miR-338-3p_st",0.0292352941176472,0.877407407407407,0.248454808300909,0.805570597666195,0.980439363843591,-5.87437326461089
"ghr-miR156a_st",0.025529411764706,0.714074074074074,0.248439039798256,0.805582677119795,0.980439363843591,-5.87437701551287
"cel-miR-798_st",-0.0730588235294112,1.85,-0.248406409481484,0.805607673712934,0.980439363843591,-5.87438477663367
"ENSG00000251824_st",-0.0209411764705884,0.744814814814815,-0.248301545752789,0.805688006435865,0.980439363843591,-5.87440971160123
"hp_hsa-mir-574_st",0.0284705882352938,3.13592592592593,0.248147238597793,0.805806220102958,0.980439363843591,-5.87444638439239
"ENSG00000252476_st",-0.0261764705882352,0.838518518518519,-0.248141563530051,0.805810567823108,0.980439363843591,-5.87444773270198
"ssc-miR-374b_st",0.052764705882353,1.74222222222222,0.248106520335335,0.805837414868079,0.980439363843591,-5.87445605775101
"bta-miR-2302_st",0.0862352941176487,4.4862962962963,0.248090583013313,0.805849624736495,0.980439363843591,-5.87445984351944
"bmo-miR-3347a_st",0.0208823529411765,0.638148148148148,0.248058102622785,0.805874508700954,0.980439363843591,-5.8744675581966
"gga-miR-1816_st",0.0218235294117649,0.660740740740741,0.247920652692358,0.805979814504952,0.980439363843591,-5.87450019389855
"hp_hsa-mir-582_st",0.0246470588235294,0.848518518518518,0.247903078467161,0.805993279078206,0.980439363843591,-5.87450436537201
"bfl-miR-2060_st",0.0212352941176469,0.77037037037037,0.247887668593584,0.8060050854734,0.980439363843591,-5.87450802286596
"hp_mmu-mir-302d_st",-0.0214117647058822,0.758518518518518,-0.24772995518686,0.806125921511593,0.980439363843591,-5.87454544272778
"oan-miR-1419b_st",-0.0207647058823531,0.645925925925926,-0.247711144749626,0.806140333920198,0.980439363843591,-5.87454990420278
"hp_hsa-mir-3193_st",0.0240588235294116,0.848148148148148,0.247609166758773,0.806218469859594,0.980439363843591,-5.87457408555709
"mml-miR-628-5p_st",0.107176470588236,2.10148148148148,0.247457527459643,0.806334660257839,0.980439363843591,-5.87461002443708
"bmo-miR-2764_st",0.0284705882352941,0.735925925925926,0.247412474027871,0.806369182362789,0.980439363843591,-5.87462069798644
"hsa-miR-33b-star_st",0.0358823529411763,1.31259259259259,0.247408950105454,0.806371882578287,0.980439363843591,-5.8746215327527
"v49_ENSG00000201551_st",0.0215294117647059,0.935555555555556,0.247256542598608,0.806488667587129,0.980439363843591,-5.8746576245625
"rno-miR-27a_st",0.0551176470588217,10.1637037037037,0.247182765480828,0.806545202271267,0.980439363843591,-5.87467508786097
"cin-miR-4003c-3p_st",-0.0198823529411764,0.711481481481481,-0.247130521986844,0.806585236594117,0.980439363843591,-5.87468745093902
"hp_mmu-mir-297a-3_x_st",-0.0248235294117649,1.45037037037037,-0.247084233327887,0.8066207081578,0.980439363843591,-5.87469840267127
"ahy-miR3520-5p_st",-0.0235294117647057,0.845185185185185,-0.247082072173769,0.806622364286789,0.980439363843591,-5.87469891394275
"ssc-miR-133b_st",0.109058823529412,2.68666666666667,0.247079838407538,0.806624076060628,0.980439363843591,-5.87469944238766
"ssc-miR-504_st",-0.0425882352941174,1.30518518518519,-0.247050080824641,0.806646879906081,0.980439363843591,-5.87470648172304
"rno-miR-199a-5p_st",0.029588235294117,8.72962962962963,0.246953981924722,0.806720523644538,0.980439363843591,-5.87472920873288
"vvi-miR169d_st",0.0225294117647058,0.705185185185185,0.246917589217165,0.806748413041144,0.980439363843591,-5.87473781316661
"hp_rno-mir-24-2_st",0.0192941176470589,0.828148148148148,0.246805024295205,0.806834678328786,0.980439363843591,-5.87476441922839
"mmu-miR-202-5p_st",-0.0440000000000003,1.1662962962963,-0.246795948428953,0.806841633820258,0.980439363843591,-5.87476656389153
"ENSG00000238526_st",-0.019705882352941,0.832592592592593,-0.24673215710396,0.806890522171595,0.980439363843591,-5.87478163581917
"sme-miR-36a-star_st",-0.0281176470588232,0.736296296296296,-0.246600095050428,0.80699173432234,0.980439363843591,-5.87481282569415
"tca-miR-9a_st",0.015823529411765,0.502962962962963,0.246558917772456,0.807023293220045,0.980439363843591,-5.87482254737562
"nve-miR-2032a-star_st",0.026764705882353,0.791851851851852,0.246497265743251,0.807070544900025,0.980439363843591,-5.87483709998858
"hsa-miR-378b_st",-0.0414705882352946,2.26888888888889,-0.246468641172665,0.807092483749615,0.980439363843591,-5.87484385542519
"pbi-miR-513a_st",-0.023176470588235,0.687407407407407,-0.246391875857008,0.8071513201015,0.980439363843591,-5.8748619682861
"ptr-miR-7_st",-0.0776470588235296,1.67111111111111,-0.246378579237365,0.807161511338948,0.980439363843591,-5.8748651050675
"hp_mmu-mir-1939_st",-0.0231176470588232,1.00444444444444,-0.246361719455631,0.80717443362318,0.980439363843591,-5.8748690821857
"hp_hsa-mir-548a-1_x_st",0.0254117647058825,0.89,0.246331451987742,0.807197632450701,0.980439363843591,-5.87487622141437
"crm-miR-232_st",0.0405294117647057,1.24851851851852,0.24624690232955,0.807262437395607,0.980439363843591,-5.87489615963061
"oan-miR-107_st",-0.0191176470588239,11.402962962963,-0.246221031556436,0.807282266897109,0.980439363843591,-5.87490225902803
"ENSG00000252917_st",0.0250000000000001,1.04074074074074,0.246219192863752,0.807283676228313,0.980439363843591,-5.87490269250133
"bmo-miR-252_st",-0.0215294117647058,0.674444444444444,-0.246115368737212,0.807363256980722,0.980439363843591,-5.87492716389566
"mdv2-miR-M20-star_st",-0.026882352941177,1.32407407407407,-0.246113732541094,0.807364511134918,0.980439363843591,-5.87492754946561
"gga-miR-1614_st",-0.0284705882352944,0.974074074074074,-0.246075334534258,0.807393943588614,0.980439363843591,-5.87493659723111
"ptr-miR-214_st",-0.0379411764705875,8.38111111111111,-0.246024996451487,0.807432528664297,0.980439363843591,-5.87494845632143
"hsa-miR-518d-3p_st",-0.0201176470588235,0.643333333333333,-0.245842581865843,0.807572356968173,0.980439363843591,-5.87499141092791
"ENSG00000238552_st",-0.0237647058823526,0.957037037037037,-0.245775792220471,0.807623555606543,0.980439363843591,-5.87500713048242
"hsa-miR-335-star_st",0.0314705882352941,0.764814814814815,0.24572568777051,0.807661964519598,0.980439363843591,-5.87501892023225
"mgU2-19-30_s_st",0.0186470588235298,0.790740740740741,0.245700933091588,0.807680941064498,0.980439363843591,-5.87502474421042
"cel-miR-84-star_st",-0.0259999999999998,0.92962962962963,-0.24567887045848,0.80769785403019,0.980439363843591,-5.87502993434472
"ath-miR828_st",-0.0253529411764707,0.847037037037037,-0.245672054006713,0.807703079464381,0.980439363843591,-5.87503153779025
"dsi-miR-277_st",-0.0176470588235296,0.728888888888889,-0.245594194898415,0.807762766238597,0.980439363843591,-5.87504984957864
"ppt-miR477h_st",-0.022176470588235,0.707037037037037,-0.245571024753243,0.807780528694122,0.980439363843591,-5.87505529788067
"ppy-miR-876-5p_st",0.0211764705882355,0.553333333333333,0.245198425652638,0.808066181070988,0.980439363843591,-5.87514284174788
"gga-miR-1652_st",0.0275882352941175,0.82037037037037,0.24518199322742,0.808078779578879,0.980439363843591,-5.87514669957491
"hp_hsa-mir-509-2_s_st",-0.0247058823529414,0.974444444444444,-0.245139678313871,0.808111222065684,0.980439363843591,-5.87515663262787
"hsa-miR-548p_st",-0.0202941176470588,0.842222222222222,-0.245086898766275,0.808151688186255,0.980439363843591,-5.87516901976943
"osa-miR395e_st",-0.0243529411764704,0.706666666666667,-0.24503147594759,0.808194181486888,0.980439363843591,-5.8751820244178
"bta-miR-376d_st",-0.0267647058823529,0.818148148148148,-0.244945072218064,0.808260429390624,0.980439363843591,-5.87520229272002
"HBII-52-6_x_st",-0.0183529411764703,0.664444444444444,-0.244918982435915,0.808280433364842,0.980439363843591,-5.87520841137642
"HBII-142_st",0.0414117647058809,9.91407407407407,0.244840201103837,0.808340838646607,0.980439363843591,-5.87522688348058
"rno-miR-672_st",-0.0224705882352942,0.831851851851852,-0.244833781501774,0.80834576090471,0.980439363843591,-5.87522838844399
"cin-miR-4042-3p_st",-0.016764705882353,0.724444444444444,-0.244656847228611,0.808481429181455,0.980439363843591,-5.87526985212794
"gma-miR156e_st",-0.0241764705882352,0.737777777777778,-0.244468678067217,0.808625718714828,0.980439363843591,-5.87531391591066
"ath-miR866-5p_st",0.0232941176470587,0.686666666666667,0.244415718781156,0.808666329531873,0.980439363843591,-5.8753263113597
"dre-miR-430j_st",-0.0237647058823527,0.677037037037037,-0.244405280452185,0.808674334029152,0.980439363843591,-5.87532875419988
"rno-miR-542-3p_st",0.0219411764705881,1.08481481481481,0.244226960984265,0.808811079259611,0.980439363843591,-5.87537046954629
"ptr-miR-181c_st",0.0797058823529411,3.82518518518519,0.244207703673,0.808825847199119,0.980439363843591,-5.87537497271164
"sme-miR-748_st",-0.0208823529411764,0.771851851851852,-0.244195650444852,0.808835090548034,0.980439363843591,-5.87537779108099
"osa-miR819d_st",0.0349999999999999,0.807037037037037,0.244164542556223,0.808858946616337,0.980439363843591,-5.87538506430319
"sme-miR-125a_st",-0.0296470588235296,1.06333333333333,-0.24415283904465,0.808867921872816,0.980439363843591,-5.87538780041982
"sly-miR172a_st",-0.0295882352941175,1.09037037037037,-0.244089203860786,0.808916723253392,0.980439363843591,-5.87540267514715
"crm-miR-52-star_st",0.0209411764705881,0.785185185185185,0.244077367794281,0.808925800336972,0.980439363843591,-5.87540544140253
"hsa-miR-1260b_st",-0.0667058823529389,5.06,-0.24396096900849,0.809015068049843,0.980439363843591,-5.87543263832346
"crm-miR-230-star_st",-0.0215882352941178,0.747407407407407,-0.243878639362354,0.809078209286387,0.980439363843591,-5.87545186709109
"gga-miR-1621_st",-0.0283529411764711,1.23814814814815,-0.243808834842432,0.809131745629379,0.980439363843591,-5.87546816545077
"ENSG00000252993_st",0.0268823529411765,0.885925925925926,0.243782059063538,0.809152281473195,0.980439363843591,-5.87547441598067
"hp_mmu-mir-27a_x_st",-0.0261764705882348,1.39851851851852,-0.243781893501165,0.809152408452679,0.980439363843591,-5.87547445462737
"dya-miR-184-star_st",0.0239411764705881,1.17407407407407,0.243707577057118,0.809209406621945,0.980439363843591,-5.87549179944362
"hsa-miR-556-5p_st",0.0234117647058824,0.770740740740741,0.24368114984135,0.809229675649088,0.980439363843591,-5.87549796605862
"bmo-miR-71_st",0.0230588235294121,0.688518518518519,0.243677861451978,0.809232197772619,0.980439363843591,-5.87549873333583
"iltv-miR-I5-star_st",-0.0266470588235298,0.982222222222222,-0.243668784612439,0.809239159523076,0.980439363843591,-5.87550085117391
"oan-miR-181a-star_st",0.0401176470588234,1.12925925925926,0.243638160572114,0.809262647653622,0.980439363843591,-5.87550799589632
"bta-miR-2284k_st",-0.033529411764706,0.798888888888889,-0.243631094638473,0.80926806713313,0.980439363843591,-5.87550964428258
"mml-miR-519d_st",-0.0241764705882351,0.727777777777778,-0.243606453886582,0.809286966345824,0.980439363843591,-5.87551539226264
"mtr-miR2669_st",0.0205882352941178,0.772962962962963,0.243563707836005,0.809319752421315,0.980439363843591,-5.87552536231623
"dps-miR-932_st",0.0224117647058825,0.791111111111111,0.243508596824055,0.809362022900536,0.980439363843591,-5.8755382137928
"crm-miR-84-star_st",-0.0284117647058824,0.901111111111111,-0.243238737457044,0.809569015123988,0.980608110291872,-5.87560110118439
"oan-miR-101_st",0.0832352941176477,4.02740740740741,0.243123277821267,0.809657581269619,0.980608110291872,-5.87562798642147
"tni-miR-26_st",0.0202352941176436,12.8807407407407,0.243019038898116,0.809737542498539,0.980608110291872,-5.87565224795539
"ppt-miR898b_st",-0.0151176470588233,0.531481481481481,-0.243014303981951,0.809741174682024,0.980608110291872,-5.87565334975777
"ENSG00000252299_x_st",-0.0282941176470586,1.57518518518519,-0.24299730597254,0.809754213995782,0.980608110291872,-5.87565730497319
"dya-miR-5_st",0.0214117647058825,0.741481481481482,0.2429565524707,0.809785476571077,0.980608110291872,-5.87566678666053
"eca-miR-146b-3p_st",0.0343529411764706,0.85962962962963,0.242803145197574,0.80990316028051,0.980693265308085,-5.87570246411539
"hp_hsa-mir-3128_x_st",-0.0323529411764703,1.50962962962963,-0.242434870573053,0.810185694204193,0.980839021461599,-5.8757880210316
"ENSG00000252505_x_st",0.0268235294117648,0.818888888888889,0.242356540581946,0.810245790981127,0.980839021461599,-5.87580620184367
"nvi-miR-184_st",0.0308235294117647,0.767407407407407,0.242344340328363,0.810255151434486,0.980839021461599,-5.87580903306166
"osa-miR395q_st",-0.0232941176470588,0.863333333333333,-0.242320885344545,0.810273146983552,0.980839021461599,-5.87581447567877
"dsi-miR-11_st",0.0180588235294119,0.66037037037037,0.242288937898755,0.810297658440028,0.980839021461599,-5.87582188808751
"cfa-miR-103_st",-0.0194117647058754,11.5177777777778,-0.24226272856056,0.810317767519564,0.980839021461599,-5.87582796842074
"ENSG00000252138_st",0.0234705882352944,0.997777777777778,0.242112652335955,0.8104329158411,0.980839021461599,-5.87586277215881
"gma-miR1535_st",0.0254705882352941,0.567037037037037,0.242092692832768,0.810448230406608,0.980839021461599,-5.87586739929109
"bmo-miR-1-as_st",0.0277647058823529,0.991481481481482,0.242090567914679,0.810449860822297,0.980839021461599,-5.87586789188003
"osa-miR814a_st",-0.0178235294117648,0.817777777777778,-0.241896988020794,0.810598395215162,0.98094771079772,-5.87591274864142
"sme-miR-2201_st",-0.0226470588235295,0.750740740740741,-0.241850040863429,0.810634418982893,0.98094771079772,-5.87592362195811
"hp_rno-mir-504_st",0.019529411764706,0.946296296296296,0.241579852770893,0.810841749503864,0.981141261408778,-5.87598615871975
"v49_ENSG00000212537_st",0.017294117647059,0.698888888888889,0.241484428275953,0.810914977427925,0.981172530977772,-5.87600822869894
"ptr-miR-1197_st",0.019294117647059,0.698148148148148,0.241408340879458,0.810973367480732,0.981185844750265,-5.87602582013251
"cin-miR-4198-5p_st",-0.0216470588235292,0.68037037037037,-0.241178625614316,0.81114965946164,0.981323376446756,-5.8760788968993
"ppc-miR-67_st",-0.0243529411764706,0.646666666666667,-0.241077976033065,0.811226904848304,0.981323376446756,-5.87610213659698
"cte-miR-2c_st",0.021,0.682222222222222,0.241074959129331,0.811229220256888,0.981323376446756,-5.87610283304226
"hp_mmu-mir-192_st",-0.023941176470588,0.815925925925926,-0.240971877570558,0.81130833417633,0.981361745966532,-5.87612662396918
"bmo-miR-2756-star_st",-0.0311764705882351,1.11037037037037,-0.240649578832156,0.811555707872197,0.98160362680073,-5.87620094423579
"ppy-miR-33_st",-0.0202941176470586,0.642222222222222,-0.240576289068417,0.811611962673813,0.981604264964365,-5.87621783062025
"ath-miR832-3p_st",-0.0307058823529412,0.906666666666667,-0.240517681493218,0.811656948649887,0.981604264964365,-5.87623133045878
"hp_rno-mir-297_st",0.0206470588235296,0.64,0.240411699126618,0.811738300210341,0.981604264964365,-5.8762557344285
"mmu-miR-154-star_st",0.0294705882352942,0.825555555555556,0.240361703888117,0.811776677061011,0.981604264964365,-5.87626724283642
"ppy-miR-1246_st",-0.0253529411764705,0.847037037037037,-0.240281163445795,0.811838501720998,0.981604264964365,-5.87628577743545
"cfa-miR-95_st",0.0284705882352942,0.735925925925926,0.240234262026781,0.811874504877538,0.981604264964365,-5.87629656790892
"vvi-miR166h_st",-0.0578823529411761,2.65555555555556,-0.240202843943337,0.811898622722887,0.981604264964365,-5.87630379500325
"ENSG00000212558_st",0.0208235294117646,0.991111111111111,0.24010922041708,0.811970493203512,0.981604264964365,-5.87632532562019
"ath-miR406_st",0.0251764705882354,0.741851851851852,0.239834718617305,0.812181225245474,0.981604264964365,-5.87638840466953
"mdo-miR-18_st",0.0466470588235328,7.18037037037037,0.239823652739444,0.812189720700046,0.981604264964365,-5.87639094604279
"dsi-miR-2579_st",-0.0239411764705882,0.865925925925926,-0.23977925158096,0.812223808426427,0.981604264964365,-5.87640114197355
"dps-miR-92c-star_st",0.021176470588235,0.743333333333333,0.239707208774878,0.812279118039138,0.981604264964365,-5.87641768131442
"zma-miR396h_st",-0.0318823529411763,0.865925925925926,-0.239573615927742,0.812381684237856,0.981604264964365,-5.87644833800679
"dvi-miR-279_st",-0.0218823529411766,0.792222222222222,-0.239538596403437,0.812408571114856,0.981604264964365,-5.8764563714214
"AFFX-r2-Bs-phe-5_st",-0.0190588235294116,0.78,-0.239425425456065,0.812495461762053,0.981604264964365,-5.87648232463391
"ptr-miR-1322_st",0.0208235294117646,0.761111111111111,0.239398183203901,0.812516378243615,0.981604264964365,-5.87648857020843
"cin-miR-4087-3p_st",0.0205882352941177,0.752962962962963,0.239329804693216,0.812568879584585,0.981604264964365,-5.87650424358835
"tni-miR-27c_st",-0.0533529411764708,1.50740740740741,-0.239243210514223,0.812635368274878,0.981604264964365,-5.87652408587496
"ptr-miR-365_st",0.0276470588235292,0.927407407407407,0.239079470367662,0.812761095024675,0.981604264964365,-5.87656158593324
"1367503_st",0.0230588235294118,1.14851851851852,0.239049234341524,0.812784312106494,0.981604264964365,-5.87656850784539
"mmu-miR-488-star_st",-0.0354117647058826,0.923703703703704,-0.239017036617059,0.812809035691635,0.981604264964365,-5.8765758778894
"hp_hsa-let-7a-3_st",0.0252352941176469,0.788888888888889,0.238822008252389,0.812958795828657,0.981604264964365,-5.87662049866344
"lla-miR-101_st",-0.0943529411764716,3.99259259259259,-0.238791403897828,0.812982297230372,0.981604264964365,-5.87662749737844
"ENSG00000200879_st",-0.0344117647058821,4.90333333333333,-0.238774490088794,0.812995285596122,0.981604264964365,-5.87663136490658
"mml-miR-622_st",0.0345294117647058,0.820740740740741,0.238567251449156,0.813154431631469,0.981604264964365,-5.87667873015049
"ggo-miR-205_st",-0.0268823529411765,0.794074074074074,-0.238445786432149,0.813247712783522,0.981604264964365,-5.87670647244523
"HBII-52-25_x_st",-0.022764705882353,1.37666666666667,-0.238438818598364,0.813253063936165,0.981604264964365,-5.87670806345374
"ame-miR-993_st",-0.0257058823529412,1.20481481481481,-0.238413249298066,0.813272700710149,0.981604264964365,-5.87671390145332
"mmu-miR-692_st",-0.0218823529411762,0.652222222222222,-0.238327729963185,0.81333837895729,0.981604264964365,-5.87673342275522
